Simplified VQ-VAE (autoresearch)
  latent_dim: 64, num_codes: 256
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True

step 00001 (0.0%) | loss: 0.4305 | recon: 0.2253 | vq: 0.2035 | H: 4.78 | dt: 5606ms | rem: 300s 
step 00002 (0.0%) | loss: 0.4312 | recon: 0.2255 | vq: 0.2047 | H: 4.81 | dt: 170ms | rem: 300s 
step 00003 (0.0%) | loss: 0.4313 | recon: 0.2258 | vq: 0.2040 | H: 4.82 | dt: 68ms | rem: 300s 
step 00004 (0.0%) | loss: 0.4313 | recon: 0.2253 | vq: 0.2045 | H: 4.79 | dt: 78ms | rem: 300s 
step 00005 (0.0%) | loss: 0.4312 | recon: 0.2255 | vq: 0.2035 | H: 4.73 | dt: 75ms | rem: 300s 
step 00006 (0.0%) | loss: 0.4309 | recon: 0.2260 | vq: 0.2023 | H: 4.76 | dt: 82ms | rem: 300s 
step 00007 (0.0%) | loss: 0.4308 | recon: 0.2255 | vq: 0.2031 | H: 4.82 | dt: 72ms | rem: 300s 
step 00008 (0.0%) | loss: 0.4307 | recon: 0.2254 | vq: 0.2035 | H: 4.80 | dt: 82ms | rem: 300s 
step 00009 (0.0%) | loss: 0.4308 | recon: 0.2255 | vq: 0.2045 | H: 4.85 | dt: 79ms | rem: 300s 
step 00010 (0.0%) | loss: 0.4309 | recon: 0.2255 | vq: 0.2040 | H: 4.72 | dt: 74ms | rem: 300s 
step 00011 (0.0%) | loss: 0.4310 | recon: 0.2254 | vq: 0.2049 | H: 4.77 | dt: 82ms | rem: 300s 
step 00012 (0.0%) | loss: 0.4311 | recon: 0.2253 | vq: 0.2043 | H: 4.72 | dt: 76ms | rem: 300s 
step 00013 (0.1%) | loss: 0.4311 | recon: 0.2253 | vq: 0.2041 | H: 4.79 | dt: 113ms | rem: 300s 
step 00014 (0.1%) | loss: 0.4308 | recon: 0.2250 | vq: 0.2022 | H: 4.78 | dt: 91ms | rem: 300s 
step 00015 (0.1%) | loss: 0.4304 | recon: 0.2241 | vq: 0.2022 | H: 4.88 | dt: 82ms | rem: 300s 
step 00016 (0.1%) | loss: 0.4302 | recon: 0.2239 | vq: 0.2032 | H: 4.75 | dt: 78ms | rem: 300s 
step 00017 (0.2%) | loss: 0.4297 | recon: 0.2232 | vq: 0.2016 | H: 4.84 | dt: 80ms | rem: 299s 
step 00018 (0.2%) | loss: 0.4291 | recon: 0.2221 | vq: 0.2008 | H: 4.80 | dt: 80ms | rem: 299s 
step 00019 (0.2%) | loss: 0.4286 | recon: 0.2206 | vq: 0.2020 | H: 4.76 | dt: 77ms | rem: 299s 
step 00020 (0.3%) | loss: 0.4277 | recon: 0.2197 | vq: 0.2001 | H: 4.87 | dt: 78ms | rem: 299s 
step 00021 (0.3%) | loss: 0.4267 | recon: 0.2181 | vq: 0.1991 | H: 4.86 | dt: 73ms | rem: 299s 
step 00022 (0.3%) | loss: 0.4255 | recon: 0.2167 | vq: 0.1977 | H: 4.92 | dt: 79ms | rem: 299s 
step 00023 (0.3%) | loss: 0.4243 | recon: 0.2148 | vq: 0.1978 | H: 4.81 | dt: 74ms | rem: 299s 
step 00024 (0.4%) | loss: 0.4229 | recon: 0.2131 | vq: 0.1970 | H: 4.86 | dt: 90ms | rem: 299s 
step 00025 (0.4%) | loss: 0.4212 | recon: 0.2113 | vq: 0.1946 | H: 4.90 | dt: 92ms | rem: 299s 
step 00026 (0.4%) | loss: 0.4195 | recon: 0.2092 | vq: 0.1938 | H: 4.88 | dt: 84ms | rem: 299s 
step 00027 (0.4%) | loss: 0.4177 | recon: 0.2069 | vq: 0.1945 | H: 4.88 | dt: 86ms | rem: 299s 
step 00028 (0.5%) | loss: 0.4157 | recon: 0.2048 | vq: 0.1921 | H: 4.90 | dt: 80ms | rem: 299s 
step 00029 (0.5%) | loss: 0.4135 | recon: 0.2021 | vq: 0.1912 | H: 4.92 | dt: 75ms | rem: 299s 
step 00030 (0.5%) | loss: 0.4112 | recon: 0.1996 | vq: 0.1905 | H: 4.89 | dt: 80ms | rem: 298s 
step 00031 (0.5%) | loss: 0.4088 | recon: 0.1967 | vq: 0.1901 | H: 4.88 | dt: 77ms | rem: 298s 
step 00032 (0.6%) | loss: 0.4063 | recon: 0.1941 | vq: 0.1886 | H: 4.85 | dt: 78ms | rem: 298s 
step 00033 (0.6%) | loss: 0.4037 | recon: 0.1912 | vq: 0.1884 | H: 4.92 | dt: 75ms | rem: 298s 
step 00034 (0.6%) | loss: 0.4010 | recon: 0.1887 | vq: 0.1871 | H: 4.89 | dt: 78ms | rem: 298s 
step 00035 (0.7%) | loss: 0.3983 | recon: 0.1852 | vq: 0.1882 | H: 4.95 | dt: 79ms | rem: 298s 
step 00036 (0.7%) | loss: 0.3956 | recon: 0.1821 | vq: 0.1882 | H: 4.95 | dt: 87ms | rem: 298s 
step 00037 (0.7%) | loss: 0.3928 | recon: 0.1791 | vq: 0.1877 | H: 4.96 | dt: 82ms | rem: 298s 
step 00038 (0.7%) | loss: 0.3899 | recon: 0.1760 | vq: 0.1866 | H: 4.85 | dt: 87ms | rem: 298s 
step 00039 (0.8%) | loss: 0.3869 | recon: 0.1724 | vq: 0.1871 | H: 4.86 | dt: 84ms | rem: 298s 
step 00040 (0.8%) | loss: 0.3841 | recon: 0.1691 | vq: 0.1886 | H: 4.84 | dt: 76ms | rem: 298s 
step 00041 (0.8%) | loss: 0.3812 | recon: 0.1657 | vq: 0.1885 | H: 4.85 | dt: 80ms | rem: 298s 
step 00042 (0.8%) | loss: 0.3785 | recon: 0.1624 | vq: 0.1904 | H: 4.79 | dt: 83ms | rem: 297s 
step 00043 (0.9%) | loss: 0.3759 | recon: 0.1586 | vq: 0.1922 | H: 4.84 | dt: 78ms | rem: 297s 
step 00044 (0.9%) | loss: 0.3733 | recon: 0.1553 | vq: 0.1931 | H: 4.83 | dt: 78ms | rem: 297s 
step 00045 (0.9%) | loss: 0.3708 | recon: 0.1518 | vq: 0.1955 | H: 4.78 | dt: 79ms | rem: 297s 
step 00046 (1.0%) | loss: 0.3683 | recon: 0.1483 | vq: 0.1960 | H: 4.74 | dt: 81ms | rem: 297s 
step 00047 (1.0%) | loss: 0.3661 | recon: 0.1444 | vq: 0.1998 | H: 4.74 | dt: 81ms | rem: 297s 
step 00048 (1.0%) | loss: 0.3639 | recon: 0.1409 | vq: 0.2015 | H: 4.68 | dt: 86ms | rem: 297s 
step 00049 (1.0%) | loss: 0.3621 | recon: 0.1374 | vq: 0.2068 | H: 4.68 | dt: 85ms | rem: 297s 
step 00050 (1.1%) | loss: 0.3605 | recon: 0.1337 | vq: 0.2107 | H: 4.62 | dt: 88ms | rem: 297s 
step 00051 (1.1%) | loss: 0.3592 | recon: 0.1299 | vq: 0.2164 | H: 4.59 | dt: 83ms | rem: 297s 
step 00052 (1.1%) | loss: 0.3580 | recon: 0.1265 | vq: 0.2188 | H: 4.53 | dt: 85ms | rem: 297s 
step 00053 (1.1%) | loss: 0.3572 | recon: 0.1228 | vq: 0.2251 | H: 4.42 | dt: 78ms | rem: 297s 
step 00054 (1.2%) | loss: 0.3567 | recon: 0.1193 | vq: 0.2308 | H: 4.36 | dt: 80ms | rem: 296s 
step 00055 (1.2%) | loss: 0.3566 | recon: 0.1159 | vq: 0.2374 | H: 4.27 | dt: 77ms | rem: 296s 
step 00056 (1.2%) | loss: 0.3567 | recon: 0.1127 | vq: 0.2428 | H: 4.14 | dt: 78ms | rem: 296s 
step 00057 (1.3%) | loss: 0.3573 | recon: 0.1090 | vq: 0.2516 | H: 4.05 | dt: 81ms | rem: 296s 
step 00058 (1.3%) | loss: 0.3585 | recon: 0.1057 | vq: 0.2609 | H: 3.99 | dt: 82ms | rem: 296s 
step 00059 (1.3%) | loss: 0.3598 | recon: 0.1026 | vq: 0.2664 | H: 3.89 | dt: 84ms | rem: 296s 
step 00060 (1.3%) | loss: 0.3616 | recon: 0.0994 | vq: 0.2756 | H: 3.89 | dt: 80ms | rem: 296s 
step 00061 (1.4%) | loss: 0.3639 | recon: 0.0963 | vq: 0.2864 | H: 3.84 | dt: 86ms | rem: 296s 
step 00062 (1.4%) | loss: 0.3663 | recon: 0.0935 | vq: 0.2908 | H: 3.67 | dt: 85ms | rem: 296s 
step 00063 (1.4%) | loss: 0.3690 | recon: 0.0904 | vq: 0.3002 | H: 3.58 | dt: 83ms | rem: 296s 
step 00064 (1.4%) | loss: 0.3719 | recon: 0.0881 | vq: 0.3071 | H: 3.50 | dt: 84ms | rem: 296s 
step 00065 (1.5%) | loss: 0.3749 | recon: 0.0854 | vq: 0.3131 | H: 3.40 | dt: 75ms | rem: 296s 
step 00066 (1.5%) | loss: 0.3780 | recon: 0.0828 | vq: 0.3199 | H: 3.27 | dt: 83ms | rem: 296s 
step 00067 (1.5%) | loss: 0.3814 | recon: 0.0807 | vq: 0.3288 | H: 3.16 | dt: 74ms | rem: 295s 
step 00068 (1.6%) | loss: 0.3856 | recon: 0.0776 | vq: 0.3424 | H: 3.30 | dt: 77ms | rem: 295s 
step 00069 (1.6%) | loss: 0.3893 | recon: 0.0762 | vq: 0.3432 | H: 3.15 | dt: 82ms | rem: 295s 
step 00070 (1.6%) | loss: 0.3933 | recon: 0.0740 | vq: 0.3517 | H: 3.18 | dt: 75ms | rem: 295s 
step 00071 (1.6%) | loss: 0.3970 | recon: 0.0723 | vq: 0.3548 | H: 3.12 | dt: 81ms | rem: 295s 
step 00072 (1.7%) | loss: 0.4003 | recon: 0.0710 | vq: 0.3554 | H: 3.10 | dt: 83ms | rem: 295s 
step 00073 (1.7%) | loss: 0.4033 | recon: 0.0694 | vq: 0.3582 | H: 2.99 | dt: 82ms | rem: 295s 
step 00074 (1.7%) | loss: 0.4060 | recon: 0.0680 | vq: 0.3589 | H: 3.00 | dt: 82ms | rem: 295s 
step 00075 (1.7%) | loss: 0.4083 | recon: 0.0669 | vq: 0.3582 | H: 2.96 | dt: 78ms | rem: 295s 
step 00076 (1.8%) | loss: 0.4103 | recon: 0.0655 | vq: 0.3598 | H: 2.96 | dt: 85ms | rem: 295s 
step 00077 (1.8%) | loss: 0.4119 | recon: 0.0640 | vq: 0.3586 | H: 2.96 | dt: 77ms | rem: 295s 
step 00078 (1.8%) | loss: 0.4132 | recon: 0.0630 | vq: 0.3588 | H: 2.97 | dt: 79ms | rem: 295s 
step 00079 (1.8%) | loss: 0.4141 | recon: 0.0629 | vq: 0.3549 | H: 2.92 | dt: 79ms | rem: 294s 
step 00080 (1.9%) | loss: 0.4143 | recon: 0.0614 | vq: 0.3514 | H: 2.97 | dt: 75ms | rem: 294s 
step 00081 (1.9%) | loss: 0.4141 | recon: 0.0609 | vq: 0.3478 | H: 2.89 | dt: 75ms | rem: 294s 
step 00082 (1.9%) | loss: 0.4138 | recon: 0.0595 | vq: 0.3487 | H: 2.98 | dt: 81ms | rem: 294s 
step 00083 (1.9%) | loss: 0.4129 | recon: 0.0589 | vq: 0.3427 | H: 2.96 | dt: 80ms | rem: 294s 
step 00084 (2.0%) | loss: 0.4117 | recon: 0.0588 | vq: 0.3384 | H: 2.92 | dt: 79ms | rem: 294s 
step 00085 (2.0%) | loss: 0.4105 | recon: 0.0573 | vq: 0.3393 | H: 3.05 | dt: 81ms | rem: 294s 
step 00086 (2.0%) | loss: 0.4093 | recon: 0.0578 | vq: 0.3368 | H: 2.97 | dt: 75ms | rem: 294s 
step 00087 (2.1%) | loss: 0.4077 | recon: 0.0576 | vq: 0.3326 | H: 2.98 | dt: 83ms | rem: 294s 
step 00088 (2.1%) | loss: 0.4058 | recon: 0.0561 | vq: 0.3290 | H: 3.01 | dt: 84ms | rem: 294s 
step 00089 (2.1%) | loss: 0.4041 | recon: 0.0566 | vq: 0.3286 | H: 2.99 | dt: 77ms | rem: 294s 
step 00090 (2.1%) | loss: 0.4023 | recon: 0.0557 | vq: 0.3269 | H: 3.04 | dt: 80ms | rem: 294s 
step 00091 (2.2%) | loss: 0.4007 | recon: 0.0560 | vq: 0.3274 | H: 3.04 | dt: 80ms | rem: 294s 
step 00092 (2.2%) | loss: 0.3992 | recon: 0.0551 | vq: 0.3267 | H: 3.02 | dt: 74ms | rem: 293s 
step 00093 (2.2%) | loss: 0.3978 | recon: 0.0547 | vq: 0.3274 | H: 3.00 | dt: 78ms | rem: 293s 
step 00094 (2.2%) | loss: 0.3975 | recon: 0.0557 | vq: 0.3353 | H: 2.90 | dt: 84ms | rem: 293s 
step 00095 (2.3%) | loss: 0.3973 | recon: 0.0550 | vq: 0.3369 | H: 2.94 | dt: 76ms | rem: 293s 
step 00096 (2.3%) | loss: 0.3972 | recon: 0.0548 | vq: 0.3381 | H: 2.92 | dt: 80ms | rem: 293s 
step 00097 (2.3%) | loss: 0.3968 | recon: 0.0541 | vq: 0.3358 | H: 2.97 | dt: 82ms | rem: 293s 
step 00098 (2.3%) | loss: 0.3970 | recon: 0.0540 | vq: 0.3409 | H: 2.88 | dt: 80ms | rem: 293s 
step 00099 (2.4%) | loss: 0.3977 | recon: 0.0541 | vq: 0.3471 | H: 2.87 | dt: 83ms | rem: 293s 
step 00100 (2.4%) | loss: 0.3994 | recon: 0.0544 | vq: 0.3567 | H: 2.82 | dt: 80ms | rem: 293s 
step 00101 (2.4%) | loss: 0.4022 | recon: 0.0545 | vq: 0.3691 | H: 2.77 | dt: 82ms | rem: 293s 
step 00102 (2.5%) | loss: 0.4052 | recon: 0.0545 | vq: 0.3738 | H: 2.76 | dt: 76ms | rem: 293s 
step 00103 (2.5%) | loss: 0.4076 | recon: 0.0538 | vq: 0.3717 | H: 2.81 | dt: 80ms | rem: 293s 
step 00104 (2.5%) | loss: 0.4109 | recon: 0.0535 | vq: 0.3839 | H: 2.75 | dt: 79ms | rem: 292s 
step 00105 (2.5%) | loss: 0.4142 | recon: 0.0534 | vq: 0.3864 | H: 2.79 | dt: 80ms | rem: 292s 
step 00106 (2.6%) | loss: 0.4179 | recon: 0.0535 | vq: 0.3943 | H: 2.75 | dt: 82ms | rem: 292s 
step 00107 (2.6%) | loss: 0.4208 | recon: 0.0529 | vq: 0.3905 | H: 2.87 | dt: 79ms | rem: 292s 
step 00108 (2.6%) | loss: 0.4249 | recon: 0.0532 | vq: 0.4055 | H: 2.77 | dt: 79ms | rem: 292s 
step 00109 (2.6%) | loss: 0.4306 | recon: 0.0534 | vq: 0.4250 | H: 2.77 | dt: 80ms | rem: 292s 
step 00110 (2.7%) | loss: 0.4352 | recon: 0.0531 | vq: 0.4193 | H: 2.81 | dt: 83ms | rem: 292s 
step 00111 (2.7%) | loss: 0.4402 | recon: 0.0529 | vq: 0.4291 | H: 2.82 | dt: 84ms | rem: 292s 
step 00112 (2.7%) | loss: 0.4473 | recon: 0.0538 | vq: 0.4534 | H: 2.73 | dt: 80ms | rem: 292s 
step 00113 (2.7%) | loss: 0.4538 | recon: 0.0535 | vq: 0.4556 | H: 2.76 | dt: 81ms | rem: 292s 
step 00114 (2.8%) | loss: 0.4595 | recon: 0.0527 | vq: 0.4543 | H: 2.81 | dt: 81ms | rem: 292s 
step 00115 (2.8%) | loss: 0.4665 | recon: 0.0528 | vq: 0.4725 | H: 2.74 | dt: 81ms | rem: 292s 
step 00116 (2.8%) | loss: 0.4736 | recon: 0.0527 | vq: 0.4815 | H: 2.78 | dt: 79ms | rem: 292s 
step 00117 (2.9%) | loss: 0.4799 | recon: 0.0526 | vq: 0.4807 | H: 2.82 | dt: 81ms | rem: 291s 
step 00118 (2.9%) | loss: 0.4873 | recon: 0.0526 | vq: 0.4971 | H: 2.82 | dt: 79ms | rem: 291s 
step 00119 (2.9%) | loss: 0.4946 | recon: 0.0523 | vq: 0.5047 | H: 2.82 | dt: 80ms | rem: 291s 
step 00120 (2.9%) | loss: 0.5035 | recon: 0.0527 | vq: 0.5272 | H: 2.79 | dt: 80ms | rem: 291s 
