DEBUG DECODER CONFIG: dict_keys(['fusion_dim', 'cond_dim', 'fusion_heads', 'fusion_layers', 'dropout'])
DEBUG DIMS: sem=768, pro=768, spk=768, fusion=768
DEBUG CROSS_FUSION INIT: sem=768, pro=768
SIREN V8 VQ-VAE (autoresearch)
  config: /home/sperm/siren/SIREN/src/ultra_low_bitrate_codec/configs/ultra58bps_16k.yaml
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True, accum=1

step 00001 (0.0%) | loss: 20.2748 | dt: 49045ms | epoch: 0 | rem: 300s 
step 00002 (0.0%) | loss: 19.9671 | dt: 1045ms | epoch: 0 | rem: 300s 
step 00003 (0.0%) | loss: 20.0825 | dt: 844ms | epoch: 0 | rem: 300s 
step 00004 (0.0%) | loss: 20.1795 | dt: 799ms | epoch: 0 | rem: 300s 
step 00005 (0.0%) | loss: 20.1050 | dt: 769ms | epoch: 0 | rem: 300s 
step 00006 (0.0%) | loss: 20.3276 | dt: 774ms | epoch: 0 | rem: 300s 
step 00007 (0.0%) | loss: 20.3605 | dt: 800ms | epoch: 0 | rem: 300s 
step 00008 (0.0%) | loss: 20.4429 | dt: 768ms | epoch: 0 | rem: 300s 
step 00009 (0.0%) | loss: 20.2972 | dt: 802ms | epoch: 0 | rem: 300s 
step 00010 (0.0%) | loss: 20.3601 | dt: 774ms | epoch: 0 | rem: 300s 
step 00011 (0.0%) | loss: 20.2907 | dt: 771ms | epoch: 0 | rem: 300s 
step 00012 (0.3%) | loss: 20.2844 | dt: 778ms | epoch: 0 | rem: 299s 
step 00013 (0.5%) | loss: 20.3111 | dt: 755ms | epoch: 0 | rem: 298s 
step 00014 (0.8%) | loss: 20.3652 | dt: 751ms | epoch: 0 | rem: 298s 
step 00015 (1.0%) | loss: 20.4143 | dt: 768ms | epoch: 0 | rem: 297s 
step 00016 (1.3%) | loss: 20.2517 | dt: 750ms | epoch: 0 | rem: 296s 
step 00017 (1.5%) | loss: 20.1380 | dt: 779ms | epoch: 0 | rem: 295s 
step 00018 (1.8%) | loss: 19.9862 | dt: 762ms | epoch: 0 | rem: 295s 
step 00019 (2.0%) | loss: 19.9103 | dt: 797ms | epoch: 0 | rem: 294s 
step 00020 (2.3%) | loss: 19.8924 | dt: 772ms | epoch: 0 | rem: 293s 
step 00021 (2.6%) | loss: 19.9528 | dt: 765ms | epoch: 0 | rem: 292s 
step 00022 (2.8%) | loss: 19.8978 | dt: 793ms | epoch: 0 | rem: 292s 
step 00023 (3.1%) | loss: 19.9064 | dt: 779ms | epoch: 0 | rem: 291s 
step 00024 (3.3%) | loss: 19.8834 | dt: 771ms | epoch: 0 | rem: 290s 
step 00025 (3.6%) | loss: 19.9605 | dt: 752ms | epoch: 0 | rem: 289s 
step 00026 (3.8%) | loss: 19.9812 | dt: 771ms | epoch: 0 | rem: 288s 
step 00027 (4.1%) | loss: 19.9595 | dt: 760ms | epoch: 0 | rem: 288s 
step 00028 (4.4%) | loss: 19.9594 | dt: 779ms | epoch: 0 | rem: 287s 
step 00029 (4.6%) | loss: 19.8039 | dt: 783ms | epoch: 0 | rem: 286s 
step 00030 (4.9%) | loss: 19.6659 | dt: 765ms | epoch: 0 | rem: 285s 
step 00031 (5.1%) | loss: 19.5994 | dt: 761ms | epoch: 0 | rem: 285s 
step 00032 (5.4%) | loss: 19.4307 | dt: 788ms | epoch: 0 | rem: 284s 
step 00033 (5.7%) | loss: 19.3970 | dt: 777ms | epoch: 0 | rem: 283s 
step 00034 (5.9%) | loss: 19.3788 | dt: 779ms | epoch: 0 | rem: 282s 
step 00035 (6.2%) | loss: 19.2221 | dt: 754ms | epoch: 0 | rem: 282s 
step 00036 (6.4%) | loss: 19.1945 | dt: 753ms | epoch: 0 | rem: 281s 
step 00037 (6.7%) | loss: 19.1132 | dt: 765ms | epoch: 0 | rem: 280s 
