DEBUG DECODER CONFIG: dict_keys(['fusion_dim', 'cond_dim', 'fusion_heads', 'fusion_layers', 'dropout'])
DEBUG DIMS: sem=768, pro=768, spk=768, fusion=768
DEBUG CROSS_FUSION INIT: sem=768, pro=768
SIREN V8 VQ-VAE (autoresearch)
  config: /home/sperm/siren/SIREN/src/ultra_low_bitrate_codec/configs/ultra58bps_16k.yaml
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True, accum=1

step 00001 (0.0%) | loss: 10.0597 | dt: 50749ms | epoch: 0 | rem: 300s 
step 00002 (0.0%) | loss: 9.5223 | dt: 964ms | epoch: 0 | rem: 300s 
step 00003 (0.0%) | loss: 9.3214 | dt: 774ms | epoch: 0 | rem: 300s 
step 00004 (0.0%) | loss: 9.6545 | dt: 766ms | epoch: 0 | rem: 300s 
step 00005 (0.0%) | loss: 9.5596 | dt: 770ms | epoch: 0 | rem: 300s 
step 00006 (0.0%) | loss: 9.5968 | dt: 763ms | epoch: 0 | rem: 300s 
step 00007 (0.0%) | loss: 9.6982 | dt: 772ms | epoch: 0 | rem: 300s 
step 00008 (0.0%) | loss: 9.6114 | dt: 769ms | epoch: 0 | rem: 300s 
step 00009 (0.0%) | loss: 9.7322 | dt: 750ms | epoch: 0 | rem: 300s 
step 00010 (0.0%) | loss: 9.6784 | dt: 757ms | epoch: 0 | rem: 300s 
step 00011 (0.0%) | loss: 9.6962 | dt: 775ms | epoch: 0 | rem: 300s 
step 00012 (0.3%) | loss: 9.7159 | dt: 761ms | epoch: 0 | rem: 299s 
step 00013 (0.5%) | loss: 9.7474 | dt: 756ms | epoch: 0 | rem: 298s 
step 00014 (0.8%) | loss: 9.6658 | dt: 767ms | epoch: 0 | rem: 298s 
step 00015 (1.0%) | loss: 9.6215 | dt: 780ms | epoch: 0 | rem: 297s 
step 00016 (1.3%) | loss: 9.5015 | dt: 774ms | epoch: 0 | rem: 296s 
step 00017 (1.5%) | loss: 9.3769 | dt: 785ms | epoch: 0 | rem: 295s 
step 00018 (1.8%) | loss: 9.3307 | dt: 783ms | epoch: 0 | rem: 295s 
step 00019 (2.1%) | loss: 9.1519 | dt: 804ms | epoch: 0 | rem: 294s 
step 00020 (2.4%) | loss: 9.1635 | dt: 847ms | epoch: 0 | rem: 293s 
step 00021 (2.6%) | loss: 9.0710 | dt: 847ms | epoch: 0 | rem: 292s 
step 00022 (2.9%) | loss: 8.8782 | dt: 853ms | epoch: 0 | rem: 291s 
step 00023 (3.2%) | loss: 8.6905 | dt: 839ms | epoch: 0 | rem: 290s 
step 00024 (3.5%) | loss: 8.4975 | dt: 846ms | epoch: 0 | rem: 290s 
step 00025 (3.8%) | loss: 8.3308 | dt: 858ms | epoch: 0 | rem: 289s 
step 00026 (4.1%) | loss: 8.1205 | dt: 855ms | epoch: 0 | rem: 288s 
step 00027 (4.9%) | loss: 7.9360 | dt: 2526ms | epoch: 0 | rem: 285s 
step 00028 (5.2%) | loss: 7.7089 | dt: 859ms | epoch: 0 | rem: 284s 
step 00029 (5.5%) | loss: 7.5337 | dt: 849ms | epoch: 0 | rem: 284s 
step 00030 (5.8%) | loss: 7.3410 | dt: 864ms | epoch: 0 | rem: 283s 
step 00031 (6.0%) | loss: 7.2016 | dt: 869ms | epoch: 0 | rem: 282s 
step 00032 (6.3%) | loss: 7.0704 | dt: 858ms | epoch: 0 | rem: 281s 
step 00033 (6.6%) | loss: 6.9138 | dt: 839ms | epoch: 0 | rem: 280s 
step 00034 (6.9%) | loss: 6.7660 | dt: 810ms | epoch: 0 | rem: 279s 
step 00035 (7.1%) | loss: 6.6581 | dt: 769ms | epoch: 0 | rem: 279s 
step 00036 (7.4%) | loss: 6.5501 | dt: 801ms | epoch: 0 | rem: 278s 
step 00037 (7.7%) | loss: 6.4867 | dt: 777ms | epoch: 0 | rem: 277s 
step 00038 (7.9%) | loss: 6.4793 | dt: 757ms | epoch: 0 | rem: 276s 
step 00039 (8.2%) | loss: 6.4700 | dt: 777ms | epoch: 0 | rem: 275s 
