DEBUG DECODER CONFIG: dict_keys(['fusion_dim', 'cond_dim', 'fusion_heads', 'fusion_layers', 'dropout'])
DEBUG DIMS: sem=768, pro=768, spk=768, fusion=768
DEBUG CROSS_FUSION INIT: sem=768, pro=768
SIREN V8 VQ-VAE (autoresearch)
  config: /home/sperm/siren/SIREN/src/ultra_low_bitrate_codec/configs/ultra58bps_16k.yaml
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True, accum=1

step 00001 (0.0%) | loss: 23.9377 | dt: 50950ms | epoch: 0 | rem: 300s 
step 00002 (0.0%) | loss: 24.0772 | dt: 1049ms | epoch: 0 | rem: 300s 
step 00003 (0.0%) | loss: 23.8826 | dt: 846ms | epoch: 0 | rem: 300s 
step 00004 (0.0%) | loss: 23.6763 | dt: 816ms | epoch: 0 | rem: 300s 
step 00005 (0.0%) | loss: 24.2330 | dt: 844ms | epoch: 0 | rem: 300s 
step 00006 (0.0%) | loss: 24.3798 | dt: 835ms | epoch: 0 | rem: 300s 
step 00007 (0.0%) | loss: 24.4673 | dt: 842ms | epoch: 0 | rem: 300s 
step 00008 (0.0%) | loss: 24.5331 | dt: 824ms | epoch: 0 | rem: 300s 
step 00009 (0.0%) | loss: 24.4764 | dt: 819ms | epoch: 0 | rem: 300s 
step 00010 (0.0%) | loss: 24.4993 | dt: 809ms | epoch: 0 | rem: 300s 
step 00011 (0.0%) | loss: 24.9213 | dt: 842ms | epoch: 0 | rem: 300s 
step 00012 (0.3%) | loss: 24.7914 | dt: 809ms | epoch: 0 | rem: 299s 
step 00013 (0.5%) | loss: 24.7879 | dt: 834ms | epoch: 0 | rem: 298s 
step 00014 (0.8%) | loss: 25.1081 | dt: 837ms | epoch: 0 | rem: 298s 
step 00015 (1.1%) | loss: 24.9754 | dt: 804ms | epoch: 0 | rem: 297s 
step 00016 (1.4%) | loss: 24.9682 | dt: 850ms | epoch: 0 | rem: 296s 
step 00017 (1.7%) | loss: 25.0899 | dt: 836ms | epoch: 0 | rem: 295s 
step 00018 (1.9%) | loss: 25.0613 | dt: 821ms | epoch: 0 | rem: 294s 
step 00019 (2.2%) | loss: 24.6930 | dt: 847ms | epoch: 0 | rem: 293s 
step 00020 (2.5%) | loss: 24.3048 | dt: 828ms | epoch: 0 | rem: 293s 
step 00021 (2.8%) | loss: 23.6993 | dt: 851ms | epoch: 0 | rem: 292s 
step 00022 (3.1%) | loss: 23.0160 | dt: 836ms | epoch: 0 | rem: 291s 
step 00023 (3.3%) | loss: 22.2942 | dt: 822ms | epoch: 0 | rem: 290s 
step 00024 (3.6%) | loss: 21.6314 | dt: 831ms | epoch: 0 | rem: 289s 
step 00025 (3.9%) | loss: 21.0983 | dt: 839ms | epoch: 0 | rem: 288s 
step 00026 (4.2%) | loss: 20.5693 | dt: 851ms | epoch: 0 | rem: 288s 
step 00027 (4.4%) | loss: 20.1862 | dt: 847ms | epoch: 0 | rem: 287s 
step 00028 (4.7%) | loss: 19.7565 | dt: 822ms | epoch: 0 | rem: 286s 
step 00029 (5.0%) | loss: 19.4393 | dt: 809ms | epoch: 0 | rem: 285s 
step 00030 (5.3%) | loss: 19.2207 | dt: 832ms | epoch: 0 | rem: 284s 
step 00031 (5.5%) | loss: 19.0291 | dt: 803ms | epoch: 0 | rem: 283s 
step 00032 (5.8%) | loss: 18.8474 | dt: 839ms | epoch: 0 | rem: 283s 
step 00033 (6.1%) | loss: 18.6973 | dt: 810ms | epoch: 0 | rem: 282s 
step 00034 (6.4%) | loss: 18.3965 | dt: 821ms | epoch: 0 | rem: 281s 
step 00035 (6.6%) | loss: 18.0844 | dt: 855ms | epoch: 0 | rem: 280s 
step 00036 (6.9%) | loss: 17.7847 | dt: 821ms | epoch: 0 | rem: 279s 
step 00037 (7.2%) | loss: 17.4830 | dt: 833ms | epoch: 0 | rem: 278s 
step 00038 (7.5%) | loss: 17.2057 | dt: 825ms | epoch: 0 | rem: 278s 
step 00039 (7.7%) | loss: 17.0021 | dt: 836ms | epoch: 0 | rem: 277s 
step 00040 (8.0%) | loss: 16.7887 | dt: 821ms | epoch: 0 | rem: 276s 
step 00041 (8.3%) | loss: 16.6468 | dt: 847ms | epoch: 0 | rem: 275s 
step 00042 (8.6%) | loss: 16.4988 | dt: 820ms | epoch: 0 | rem: 274s 
step 00043 (8.9%) | loss: 16.3587 | dt: 829ms | epoch: 0 | rem: 273s 
step 00044 (9.1%) | loss: 16.2186 | dt: 825ms | epoch: 0 | rem: 273s 
step 00045 (9.4%) | loss: 16.0947 | dt: 830ms | epoch: 0 | rem: 272s 
