Improved VQ-VAE with branches (autoresearch)
  sem_dim=128, pro_dim=64, spk_dim=256
  num_codes=512, entropy_weight=0.5
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True

step 00001 (0.0%) | loss: 14.6215 | recon: 0.2078 | vq: 0.4488 | H: 3.58 | dt: 6344ms | rem: 300s 
step 00002 (0.0%) | loss: 14.1744 | recon: 0.2083 | vq: 0.4496 | H: 3.71 | dt: 183ms | rem: 300s 
step 00003 (0.0%) | loss: 14.1213 | recon: 0.2081 | vq: 0.4501 | H: 3.70 | dt: 74ms | rem: 300s 
step 00004 (0.0%) | loss: 13.9206 | recon: 0.2082 | vq: 0.4483 | H: 3.80 | dt: 76ms | rem: 300s 
step 00005 (0.0%) | loss: 13.8888 | recon: 0.2078 | vq: 0.4534 | H: 3.70 | dt: 78ms | rem: 300s 
step 00006 (0.0%) | loss: 13.8997 | recon: 0.2080 | vq: 0.4504 | H: 3.69 | dt: 80ms | rem: 300s 
step 00007 (0.0%) | loss: 13.9818 | recon: 0.2080 | vq: 0.4505 | H: 3.62 | dt: 77ms | rem: 300s 
step 00008 (0.0%) | loss: 13.9396 | recon: 0.2080 | vq: 0.4512 | H: 3.73 | dt: 79ms | rem: 300s 
step 00009 (0.0%) | loss: 14.0296 | recon: 0.2077 | vq: 0.4490 | H: 3.62 | dt: 79ms | rem: 300s 
step 00010 (0.0%) | loss: 14.0643 | recon: 0.2085 | vq: 0.4475 | H: 3.65 | dt: 78ms | rem: 300s 
step 00011 (0.0%) | loss: 14.1507 | recon: 0.2074 | vq: 0.4505 | H: 3.59 | dt: 77ms | rem: 300s 
step 00012 (0.0%) | loss: 14.1286 | recon: 0.2075 | vq: 0.4498 | H: 3.68 | dt: 80ms | rem: 300s 
step 00013 (0.1%) | loss: 14.0870 | recon: 0.2078 | vq: 0.4491 | H: 3.71 | dt: 90ms | rem: 300s 
step 00014 (0.1%) | loss: 14.1522 | recon: 0.2075 | vq: 0.4494 | H: 3.59 | dt: 85ms | rem: 300s 
step 00015 (0.1%) | loss: 14.0978 | recon: 0.2072 | vq: 0.4505 | H: 3.72 | dt: 80ms | rem: 300s 
step 00016 (0.1%) | loss: 14.0882 | recon: 0.2067 | vq: 0.4484 | H: 3.66 | dt: 79ms | rem: 300s 
step 00017 (0.2%) | loss: 14.0750 | recon: 0.2062 | vq: 0.4487 | H: 3.65 | dt: 81ms | rem: 300s 
step 00018 (0.2%) | loss: 14.1410 | recon: 0.2040 | vq: 0.4498 | H: 3.59 | dt: 81ms | rem: 299s 
step 00019 (0.2%) | loss: 14.2127 | recon: 0.2040 | vq: 0.4488 | H: 3.55 | dt: 79ms | rem: 299s 
step 00020 (0.2%) | loss: 14.3820 | recon: 0.2017 | vq: 0.4495 | H: 3.37 | dt: 79ms | rem: 299s 
step 00021 (0.3%) | loss: 14.4517 | recon: 0.2001 | vq: 0.4482 | H: 3.53 | dt: 77ms | rem: 299s 
step 00022 (0.3%) | loss: 14.6213 | recon: 0.1986 | vq: 0.4496 | H: 3.31 | dt: 80ms | rem: 299s 
step 00023 (0.3%) | loss: 14.6308 | recon: 0.1971 | vq: 0.4498 | H: 3.58 | dt: 79ms | rem: 299s 
step 00024 (0.4%) | loss: 14.8675 | recon: 0.1953 | vq: 0.4476 | H: 3.17 | dt: 82ms | rem: 299s 
step 00025 (0.4%) | loss: 14.9957 | recon: 0.1939 | vq: 0.4490 | H: 3.31 | dt: 84ms | rem: 299s 
step 00026 (0.4%) | loss: 15.1293 | recon: 0.1913 | vq: 0.4504 | H: 3.26 | dt: 86ms | rem: 299s 
step 00027 (0.4%) | loss: 15.3056 | recon: 0.1893 | vq: 0.4496 | H: 3.18 | dt: 81ms | rem: 299s 
step 00028 (0.5%) | loss: 15.4091 | recon: 0.1874 | vq: 0.4491 | H: 3.23 | dt: 80ms | rem: 299s 
step 00029 (0.5%) | loss: 15.6161 | recon: 0.1845 | vq: 0.4485 | H: 3.03 | dt: 84ms | rem: 299s 
step 00030 (0.5%) | loss: 15.7437 | recon: 0.1818 | vq: 0.4518 | H: 3.15 | dt: 81ms | rem: 298s 
step 00031 (0.5%) | loss: 15.8718 | recon: 0.1792 | vq: 0.4524 | H: 3.10 | dt: 81ms | rem: 298s 
step 00032 (0.6%) | loss: 16.0343 | recon: 0.1768 | vq: 0.4522 | H: 2.99 | dt: 80ms | rem: 298s 
step 00033 (0.6%) | loss: 16.1786 | recon: 0.1740 | vq: 0.4557 | H: 3.00 | dt: 80ms | rem: 298s 
step 00034 (0.6%) | loss: 16.3510 | recon: 0.1709 | vq: 0.4565 | H: 2.92 | dt: 79ms | rem: 298s 
step 00035 (0.7%) | loss: 16.5093 | recon: 0.1681 | vq: 0.4591 | H: 2.89 | dt: 84ms | rem: 298s 
step 00036 (0.7%) | loss: 16.6606 | recon: 0.1646 | vq: 0.4629 | H: 2.83 | dt: 81ms | rem: 298s 
step 00037 (0.7%) | loss: 16.7982 | recon: 0.1612 | vq: 0.4668 | H: 2.81 | dt: 85ms | rem: 298s 
step 00038 (0.7%) | loss: 16.9228 | recon: 0.1591 | vq: 0.4660 | H: 2.80 | dt: 82ms | rem: 298s 
step 00039 (0.8%) | loss: 17.0420 | recon: 0.1556 | vq: 0.4701 | H: 2.75 | dt: 81ms | rem: 298s 
step 00040 (0.8%) | loss: 17.1519 | recon: 0.1520 | vq: 0.4792 | H: 2.74 | dt: 82ms | rem: 298s 
step 00041 (0.8%) | loss: 17.2498 | recon: 0.1482 | vq: 0.4832 | H: 2.74 | dt: 82ms | rem: 298s 
step 00042 (0.8%) | loss: 17.3432 | recon: 0.1450 | vq: 0.4877 | H: 2.71 | dt: 82ms | rem: 297s 
step 00043 (0.9%) | loss: 17.4322 | recon: 0.1416 | vq: 0.4965 | H: 2.68 | dt: 83ms | rem: 297s 
step 00044 (0.9%) | loss: 17.5148 | recon: 0.1382 | vq: 0.5018 | H: 2.66 | dt: 78ms | rem: 297s 
step 00045 (0.9%) | loss: 17.5954 | recon: 0.1355 | vq: 0.5087 | H: 2.62 | dt: 79ms | rem: 297s 
step 00046 (0.9%) | loss: 17.6733 | recon: 0.1313 | vq: 0.5170 | H: 2.59 | dt: 81ms | rem: 297s 
step 00047 (1.0%) | loss: 17.7461 | recon: 0.1278 | vq: 0.5271 | H: 2.57 | dt: 80ms | rem: 297s 
step 00048 (1.0%) | loss: 17.8139 | recon: 0.1239 | vq: 0.5370 | H: 2.56 | dt: 83ms | rem: 297s 
step 00049 (1.0%) | loss: 17.8820 | recon: 0.1217 | vq: 0.5447 | H: 2.52 | dt: 81ms | rem: 297s 
step 00050 (1.1%) | loss: 17.9437 | recon: 0.1182 | vq: 0.5585 | H: 2.52 | dt: 82ms | rem: 297s 
step 00051 (1.1%) | loss: 18.0019 | recon: 0.1146 | vq: 0.5708 | H: 2.51 | dt: 83ms | rem: 297s 
step 00052 (1.1%) | loss: 18.0636 | recon: 0.1124 | vq: 0.5815 | H: 2.45 | dt: 81ms | rem: 297s 
step 00053 (1.1%) | loss: 18.1213 | recon: 0.1085 | vq: 0.5973 | H: 2.44 | dt: 81ms | rem: 297s 
step 00054 (1.2%) | loss: 18.1775 | recon: 0.1058 | vq: 0.6085 | H: 2.42 | dt: 80ms | rem: 297s 
step 00055 (1.2%) | loss: 18.2343 | recon: 0.1015 | vq: 0.6279 | H: 2.39 | dt: 80ms | rem: 296s 
step 00056 (1.2%) | loss: 18.2912 | recon: 0.0995 | vq: 0.6400 | H: 2.36 | dt: 80ms | rem: 296s 
step 00057 (1.2%) | loss: 18.3463 | recon: 0.0964 | vq: 0.6570 | H: 2.34 | dt: 83ms | rem: 296s 
step 00058 (1.3%) | loss: 18.4044 | recon: 0.0934 | vq: 0.6750 | H: 2.29 | dt: 78ms | rem: 296s 
step 00059 (1.3%) | loss: 18.4598 | recon: 0.0912 | vq: 0.6879 | H: 2.28 | dt: 79ms | rem: 296s 
step 00060 (1.3%) | loss: 18.5166 | recon: 0.0885 | vq: 0.7065 | H: 2.25 | dt: 80ms | rem: 296s 
step 00061 (1.4%) | loss: 18.5679 | recon: 0.0851 | vq: 0.7249 | H: 2.25 | dt: 81ms | rem: 296s 
step 00062 (1.4%) | loss: 18.6218 | recon: 0.0832 | vq: 0.7387 | H: 2.21 | dt: 81ms | rem: 296s 
step 00063 (1.4%) | loss: 18.6717 | recon: 0.0803 | vq: 0.7563 | H: 2.21 | dt: 80ms | rem: 296s 
step 00064 (1.4%) | loss: 18.7227 | recon: 0.0779 | vq: 0.7704 | H: 2.18 | dt: 80ms | rem: 296s 
step 00065 (1.5%) | loss: 18.7768 | recon: 0.0761 | vq: 0.7814 | H: 2.13 | dt: 80ms | rem: 296s 
step 00066 (1.5%) | loss: 18.8312 | recon: 0.0747 | vq: 0.7951 | H: 2.10 | dt: 82ms | rem: 296s 
step 00067 (1.5%) | loss: 18.8857 | recon: 0.0721 | vq: 0.8039 | H: 2.07 | dt: 81ms | rem: 295s 
step 00068 (1.5%) | loss: 18.9337 | recon: 0.0713 | vq: 0.8078 | H: 2.08 | dt: 82ms | rem: 295s 
step 00069 (1.6%) | loss: 18.9789 | recon: 0.0690 | vq: 0.8136 | H: 2.07 | dt: 83ms | rem: 295s 
step 00070 (1.6%) | loss: 19.0238 | recon: 0.0676 | vq: 0.8160 | H: 2.04 | dt: 82ms | rem: 295s 
step 00071 (1.6%) | loss: 19.0621 | recon: 0.0666 | vq: 0.8155 | H: 2.05 | dt: 80ms | rem: 295s 
step 00072 (1.7%) | loss: 19.0953 | recon: 0.0654 | vq: 0.8168 | H: 2.06 | dt: 83ms | rem: 295s 
step 00073 (1.7%) | loss: 19.1284 | recon: 0.0643 | vq: 0.8149 | H: 2.04 | dt: 81ms | rem: 295s 
step 00074 (1.7%) | loss: 19.1553 | recon: 0.0625 | vq: 0.8048 | H: 2.05 | dt: 82ms | rem: 295s 
step 00075 (1.7%) | loss: 19.1797 | recon: 0.0619 | vq: 0.7998 | H: 2.04 | dt: 81ms | rem: 295s 
step 00076 (1.8%) | loss: 19.1979 | recon: 0.0607 | vq: 0.7899 | H: 2.06 | dt: 80ms | rem: 295s 
step 00077 (1.8%) | loss: 19.2142 | recon: 0.0600 | vq: 0.7797 | H: 2.05 | dt: 83ms | rem: 295s 
step 00078 (1.8%) | loss: 19.2263 | recon: 0.0599 | vq: 0.7757 | H: 2.07 | dt: 80ms | rem: 295s 
step 00079 (1.8%) | loss: 19.2373 | recon: 0.0587 | vq: 0.7669 | H: 2.06 | dt: 82ms | rem: 294s 
step 00080 (1.9%) | loss: 19.2459 | recon: 0.0578 | vq: 0.7564 | H: 2.06 | dt: 82ms | rem: 294s 
step 00081 (1.9%) | loss: 19.2500 | recon: 0.0572 | vq: 0.7463 | H: 2.08 | dt: 83ms | rem: 294s 
step 00082 (1.9%) | loss: 19.2515 | recon: 0.0565 | vq: 0.7392 | H: 2.09 | dt: 80ms | rem: 294s 
step 00083 (1.9%) | loss: 19.2520 | recon: 0.0565 | vq: 0.7325 | H: 2.09 | dt: 83ms | rem: 294s 
step 00084 (2.0%) | loss: 19.2524 | recon: 0.0559 | vq: 0.7235 | H: 2.08 | dt: 81ms | rem: 294s 
step 00085 (2.0%) | loss: 19.2483 | recon: 0.0548 | vq: 0.7103 | H: 2.10 | dt: 83ms | rem: 294s 
step 00086 (2.0%) | loss: 19.2423 | recon: 0.0547 | vq: 0.7075 | H: 2.12 | dt: 83ms | rem: 294s 
step 00087 (2.1%) | loss: 19.2376 | recon: 0.0546 | vq: 0.7095 | H: 2.11 | dt: 83ms | rem: 294s 
step 00088 (2.1%) | loss: 19.2297 | recon: 0.0540 | vq: 0.6995 | H: 2.13 | dt: 82ms | rem: 294s 
step 00089 (2.1%) | loss: 19.2196 | recon: 0.0540 | vq: 0.6952 | H: 2.15 | dt: 79ms | rem: 294s 
step 00090 (2.1%) | loss: 19.2133 | recon: 0.0539 | vq: 0.6978 | H: 2.13 | dt: 84ms | rem: 294s 
step 00091 (2.2%) | loss: 19.2075 | recon: 0.0539 | vq: 0.7006 | H: 2.13 | dt: 83ms | rem: 293s 
step 00092 (2.2%) | loss: 19.2009 | recon: 0.0532 | vq: 0.6914 | H: 2.14 | dt: 81ms | rem: 293s 
step 00093 (2.2%) | loss: 19.1997 | recon: 0.0532 | vq: 0.6983 | H: 2.11 | dt: 82ms | rem: 293s 
step 00094 (2.2%) | loss: 19.1964 | recon: 0.0530 | vq: 0.6991 | H: 2.12 | dt: 78ms | rem: 293s 
step 00095 (2.3%) | loss: 19.1914 | recon: 0.0529 | vq: 0.7027 | H: 2.14 | dt: 79ms | rem: 293s 
step 00096 (2.3%) | loss: 19.1905 | recon: 0.0529 | vq: 0.7073 | H: 2.12 | dt: 83ms | rem: 293s 
step 00097 (2.3%) | loss: 19.1851 | recon: 0.0521 | vq: 0.6954 | H: 2.14 | dt: 83ms | rem: 293s 
step 00098 (2.4%) | loss: 19.1876 | recon: 0.0524 | vq: 0.7185 | H: 2.11 | dt: 83ms | rem: 293s 
step 00099 (2.4%) | loss: 19.1881 | recon: 0.0528 | vq: 0.7233 | H: 2.12 | dt: 82ms | rem: 293s 
step 00100 (2.4%) | loss: 19.1940 | recon: 0.0526 | vq: 0.7413 | H: 2.10 | dt: 79ms | rem: 293s 
step 00101 (2.4%) | loss: 19.1997 | recon: 0.0524 | vq: 0.7465 | H: 2.10 | dt: 79ms | rem: 293s 
step 00102 (2.5%) | loss: 19.2058 | recon: 0.0522 | vq: 0.7539 | H: 2.10 | dt: 82ms | rem: 293s 
step 00103 (2.5%) | loss: 19.2088 | recon: 0.0522 | vq: 0.7571 | H: 2.12 | dt: 81ms | rem: 293s 
step 00104 (2.5%) | loss: 19.2167 | recon: 0.0521 | vq: 0.7773 | H: 2.09 | dt: 81ms | rem: 292s 
step 00105 (2.5%) | loss: 19.2239 | recon: 0.0516 | vq: 0.7755 | H: 2.09 | dt: 82ms | rem: 292s 
step 00106 (2.6%) | loss: 19.2346 | recon: 0.0517 | vq: 0.7979 | H: 2.08 | dt: 80ms | rem: 292s 
step 00107 (2.6%) | loss: 19.2427 | recon: 0.0514 | vq: 0.8091 | H: 2.10 | dt: 80ms | rem: 292s 
step 00108 (2.6%) | loss: 19.2520 | recon: 0.0513 | vq: 0.8238 | H: 2.09 | dt: 80ms | rem: 292s 
step 00109 (2.7%) | loss: 19.2645 | recon: 0.0512 | vq: 0.8428 | H: 2.08 | dt: 84ms | rem: 292s 
step 00110 (2.7%) | loss: 19.2695 | recon: 0.0504 | vq: 0.8304 | H: 2.11 | dt: 82ms | rem: 292s 
step 00111 (2.7%) | loss: 19.2826 | recon: 0.0508 | vq: 0.8739 | H: 2.08 | dt: 82ms | rem: 292s 
step 00112 (2.7%) | loss: 19.2930 | recon: 0.0505 | vq: 0.8740 | H: 2.09 | dt: 81ms | rem: 292s 
