DEBUG DECODER CONFIG: dict_keys(['fusion_dim', 'cond_dim', 'fusion_heads', 'fusion_layers', 'dropout'])
DEBUG DIMS: sem=768, pro=768, spk=768, fusion=768
DEBUG CROSS_FUSION INIT: sem=768, pro=768
SIREN V8 VQ-VAE (autoresearch)
  config: /home/sperm/siren/SIREN/src/ultra_low_bitrate_codec/configs/ultra58bps_16k.yaml
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True, accum=1

step 00001 (0.0%) | loss: 8.4608 | dt: 46477ms | epoch: 0 | rem: 300s 
step 00002 (0.0%) | loss: 8.0358 | dt: 963ms | epoch: 0 | rem: 300s 
step 00003 (0.0%) | loss: 8.4296 | dt: 808ms | epoch: 0 | rem: 300s 
step 00004 (0.0%) | loss: 8.6404 | dt: 828ms | epoch: 0 | rem: 300s 
step 00005 (0.0%) | loss: 8.4301 | dt: 858ms | epoch: 0 | rem: 300s 
step 00006 (0.0%) | loss: 8.4755 | dt: 825ms | epoch: 0 | rem: 300s 
step 00007 (0.0%) | loss: 8.1766 | dt: 792ms | epoch: 0 | rem: 300s 
step 00008 (0.0%) | loss: 8.1948 | dt: 780ms | epoch: 0 | rem: 300s 
step 00009 (0.0%) | loss: 8.3135 | dt: 803ms | epoch: 0 | rem: 300s 
step 00010 (0.0%) | loss: 8.4414 | dt: 781ms | epoch: 0 | rem: 300s 
step 00011 (0.0%) | loss: 8.3822 | dt: 785ms | epoch: 0 | rem: 300s 
step 00012 (1.1%) | loss: 8.3251 | dt: 3316ms | epoch: 0 | rem: 297s 
step 00013 (1.4%) | loss: 8.2138 | dt: 864ms | epoch: 0 | rem: 296s 
step 00014 (1.7%) | loss: 8.0837 | dt: 844ms | epoch: 0 | rem: 295s 
step 00015 (2.0%) | loss: 7.7907 | dt: 864ms | epoch: 0 | rem: 294s 
step 00016 (2.2%) | loss: 7.5703 | dt: 786ms | epoch: 0 | rem: 293s 
step 00017 (2.5%) | loss: 7.2801 | dt: 797ms | epoch: 0 | rem: 293s 
step 00018 (2.8%) | loss: 7.0768 | dt: 795ms | epoch: 0 | rem: 292s 
step 00019 (3.0%) | loss: 6.8908 | dt: 799ms | epoch: 0 | rem: 291s 
step 00020 (3.3%) | loss: 6.7591 | dt: 788ms | epoch: 0 | rem: 290s 
step 00021 (3.5%) | loss: 6.4940 | dt: 788ms | epoch: 0 | rem: 289s 
step 00022 (3.8%) | loss: 6.3143 | dt: 805ms | epoch: 0 | rem: 289s 
step 00023 (4.1%) | loss: 6.0377 | dt: 805ms | epoch: 0 | rem: 288s 
step 00024 (4.4%) | loss: 5.7098 | dt: 802ms | epoch: 0 | rem: 287s 
step 00025 (4.6%) | loss: 5.3232 | dt: 794ms | epoch: 0 | rem: 286s 
