DEBUG DECODER CONFIG: dict_keys(['fusion_dim', 'cond_dim', 'fusion_heads', 'fusion_layers', 'dropout'])
DEBUG DIMS: sem=768, pro=768, spk=768, fusion=768
DEBUG CROSS_FUSION INIT: sem=768, pro=768
SIREN V8 VQ-VAE (autoresearch)
  config: /home/sperm/siren/SIREN/src/ultra_low_bitrate_codec/configs/ultra58bps_16k.yaml
  TIME_BUDGET: 300s (wall after step 10)
  train wavs: 5700, val wavs: 299
  device: cuda, amp=True, accum=1

step 00001 (0.0%) | loss: 20.1411 | dt: 50701ms | epoch: 0 | rem: 300s 
step 00002 (0.0%) | loss: 20.3335 | dt: 1088ms | epoch: 0 | rem: 300s 
step 00003 (0.0%) | loss: 20.4178 | dt: 880ms | epoch: 0 | rem: 300s 
step 00004 (0.0%) | loss: 20.2691 | dt: 824ms | epoch: 0 | rem: 300s 
step 00005 (0.0%) | loss: 20.1911 | dt: 856ms | epoch: 0 | rem: 300s 
step 00006 (0.0%) | loss: 20.0832 | dt: 825ms | epoch: 0 | rem: 300s 
step 00007 (0.0%) | loss: 19.9975 | dt: 827ms | epoch: 0 | rem: 300s 
step 00008 (0.0%) | loss: 19.8384 | dt: 863ms | epoch: 0 | rem: 300s 
step 00009 (0.0%) | loss: 19.8795 | dt: 839ms | epoch: 0 | rem: 300s 
step 00010 (0.0%) | loss: 19.8332 | dt: 839ms | epoch: 0 | rem: 300s 
step 00011 (0.0%) | loss: 19.7829 | dt: 809ms | epoch: 0 | rem: 300s 
step 00012 (0.3%) | loss: 19.7668 | dt: 826ms | epoch: 0 | rem: 299s 
step 00013 (0.6%) | loss: 19.6284 | dt: 854ms | epoch: 0 | rem: 298s 
step 00014 (0.8%) | loss: 19.6106 | dt: 823ms | epoch: 0 | rem: 297s 
step 00015 (1.1%) | loss: 19.7642 | dt: 839ms | epoch: 0 | rem: 297s 
step 00016 (1.4%) | loss: 19.8171 | dt: 841ms | epoch: 0 | rem: 296s 
step 00017 (1.7%) | loss: 19.8020 | dt: 835ms | epoch: 0 | rem: 295s 
step 00018 (2.0%) | loss: 20.0500 | dt: 843ms | epoch: 0 | rem: 294s 
step 00019 (2.2%) | loss: 20.0358 | dt: 839ms | epoch: 0 | rem: 293s 
step 00020 (2.5%) | loss: 20.1341 | dt: 826ms | epoch: 0 | rem: 292s 
step 00021 (2.8%) | loss: 20.2993 | dt: 857ms | epoch: 0 | rem: 292s 
step 00022 (3.1%) | loss: 20.4036 | dt: 842ms | epoch: 0 | rem: 291s 
step 00023 (3.4%) | loss: 20.4658 | dt: 876ms | epoch: 0 | rem: 290s 
step 00024 (3.7%) | loss: 20.4250 | dt: 859ms | epoch: 0 | rem: 289s 
step 00025 (3.9%) | loss: 20.4842 | dt: 830ms | epoch: 0 | rem: 288s 
step 00026 (4.2%) | loss: 20.4376 | dt: 835ms | epoch: 0 | rem: 287s 
step 00027 (4.5%) | loss: 20.4365 | dt: 827ms | epoch: 0 | rem: 287s 
step 00028 (4.8%) | loss: 20.4861 | dt: 842ms | epoch: 0 | rem: 286s 
step 00029 (5.0%) | loss: 20.5765 | dt: 848ms | epoch: 0 | rem: 285s 
step 00030 (5.3%) | loss: 20.5967 | dt: 837ms | epoch: 0 | rem: 284s 
step 00031 (5.6%) | loss: 20.5696 | dt: 832ms | epoch: 0 | rem: 283s 
step 00032 (5.9%) | loss: 20.3776 | dt: 825ms | epoch: 0 | rem: 282s 
step 00033 (6.2%) | loss: 20.2864 | dt: 859ms | epoch: 0 | rem: 282s 
step 00034 (6.4%) | loss: 20.1749 | dt: 822ms | epoch: 0 | rem: 281s 
